Technology,Scenario,Sample,Variable,Index,Value,Units
Simple electrolysis,Base Electrolysis,9,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,9,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,9,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,9,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,9,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,9,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,10,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,10,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,10,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,10,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,10,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,10,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,11,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,11,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,11,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,11,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,11,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,11,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,12,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,12,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,12,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,12,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,12,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,12,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,13,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,13,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,13,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,13,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,13,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,13,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,14,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,14,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,14,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,14,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,14,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,14,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,15,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,15,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,15,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,15,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,15,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,15,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,16,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,16,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,16,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,16,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,16,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,16,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,17,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,17,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,17,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,17,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,17,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,17,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,18,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,18,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,18,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,18,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,18,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,18,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,19,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,19,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,19,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,19,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,19,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,19,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,20,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,20,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,20,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,20,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,20,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,20,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,21,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,21,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,21,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,21,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,21,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,21,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,22,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,22,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,22,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,22,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,22,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,22,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,23,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,23,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,23,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,23,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,23,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,23,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,24,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,24,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,24,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,24,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,24,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,24,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,25,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,25,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,25,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,25,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,25,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,25,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,26,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,26,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,26,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,26,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,26,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,26,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,27,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,27,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,27,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,27,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,27,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,27,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,28,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,28,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,28,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,28,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,28,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,28,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,29,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,29,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,29,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,29,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,29,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,29,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,30,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,30,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,30,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,30,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,30,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,30,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,31,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,31,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,31,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,31,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,31,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,31,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,32,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,32,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,32,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,32,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,32,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,32,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,33,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,33,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,33,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,33,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,33,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,33,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,34,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,34,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,34,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,34,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,34,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,34,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,35,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,35,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,35,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,35,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,35,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,35,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,36,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,36,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,36,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,36,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,36,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,36,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,37,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,37,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,37,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,37,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,37,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,37,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,38,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,38,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,38,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,38,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,38,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,38,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,39,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,39,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,39,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,39,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,39,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,39,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,40,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,40,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,40,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,40,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,40,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,40,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,41,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,41,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,41,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,41,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,41,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,41,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,42,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,42,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,42,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,42,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,42,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,42,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,43,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,43,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,43,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,43,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,43,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,43,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,44,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,44,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,44,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,44,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,44,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,44,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,45,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,45,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,45,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,45,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,45,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,45,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,46,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,46,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,46,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,46,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,46,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,46,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,47,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,47,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,47,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,47,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,47,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,47,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,48,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,48,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,48,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,48,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,48,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,48,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,49,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,49,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,49,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,49,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,49,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,49,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Base Electrolysis,50,Cost,Cost,0.18389993415097475,USD/mole
Simple electrolysis,Base Electrolysis,50,Metric,Cost,0.1021214436044039,USD/gH2
Simple electrolysis,Base Electrolysis,50,Metric,GHG,21.391958531623178,gCO2e/gH2
Simple electrolysis,Base Electrolysis,50,Metric,Jobs,8.329647648533098e-05,job/gH2
Simple electrolysis,Base Electrolysis,50,Output,Hydrogen,1.800796460176991,g/mole
Simple electrolysis,Base Electrolysis,50,Output,Oxygen,14.406371681415928,g/mole
Simple electrolysis,Fast Progress on Electrolysis,1,Cost,Cost,0.18296724574835588,USD/mole
Simple electrolysis,Fast Progress on Electrolysis,1,Metric,Cost,0.09650768026546687,USD/gH2
Simple electrolysis,Fast Progress on Electrolysis,1,Metric,GHG,20.319064197014875,gCO2e/gH2
Simple electrolysis,Fast Progress on Electrolysis,1,Metric,Jobs,7.911881703531688e-05,job/gH2
Simple electrolysis,Fast Progress on Electrolysis,1,Output,Hydrogen,1.8958827447210609,g/mole
Simple electrolysis,Fast Progress on Electrolysis,1,Output,Oxygen,15.412335928731164,g/mole
Simple electrolysis,Fast Progress on Electrolysis,2,Cost,Cost,0.18459941616853925,USD/mole
Simple electrolysis,Fast Progress on Electrolysis,2,Metric,Cost,0.09876534414556758,USD/gH2
Simple electrolysis,Fast Progress on Electrolysis,2,Metric,GHG,20.610543038466012,gCO2e/gH2
Simple electrolysis,Fast Progress on Electrolysis,2,Metric,Jobs,8.025378372978831e-05,job/gH2
Simple electrolysis,Fast Progress on Electrolysis,2,Output,Hydrogen,1.8690707531628012,g/mole
Simple electrolysis,Fast Progress on Electrolysis,2,Output,Oxygen,14.915985190982248,g/mole
Simple electrolysis,Fast Progress on Electrolysis,3,Cost,Cost,0.1838987687678683,USD/mole
Simple electrolysis,Fast Progress on Electrolysis,3,Metric,Cost,0.09914683556745632,USD/gH2
Simple electrolysis,Fast Progress on Electrolysis,3,Metric,GHG,20.768982113460932,gCO2e/gH2
