Investment,Category,Tranche,Scenario,Sample,Technology,Index,Value,Units
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,6,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,7,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,7,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,7,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,8,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,8,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,8,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,9,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,9,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,9,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,10,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,10,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,10,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,11,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,11,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,11,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,12,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,12,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,12,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,13,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,13,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,13,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,14,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,14,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,14,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,15,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,15,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,15,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,16,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,16,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,16,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,17,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,17,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,17,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,18,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,18,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,18,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,19,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,19,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,19,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,20,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,20,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,20,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,21,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,21,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,21,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,22,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,22,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,22,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,23,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,23,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,23,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,24,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,24,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,24,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,25,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,25,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,25,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,26,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,26,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,26,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,27,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,27,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,27,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,28,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,28,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,28,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,29,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,29,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,29,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,30,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,30,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,30,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,31,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,31,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,31,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,32,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,32,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,32,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,33,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,33,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,33,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,34,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,34,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,34,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,35,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,35,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,35,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,36,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,36,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,36,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,37,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,37,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,37,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,38,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,38,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,38,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,39,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,39,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,39,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,40,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,40,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,40,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,41,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,41,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,41,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,42,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,42,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,42,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,43,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,43,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,43,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,44,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,44,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,44,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,45,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,45,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,45,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,46,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,46,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,46,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,47,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,47,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,47,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,48,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,48,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,48,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,49,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,49,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,49,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,50,Simple electrolysis,Cost,0.1021214436044039,USD/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,50,Simple electrolysis,GHG,21.391958531623178,gCO2e/gH2
No R&D Spending,Electrolysis R&D,No Electrolysis R&D,Base Electrolysis,50,Simple electrolysis,Jobs,8.329647648533098e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,1,Simple electrolysis,Cost,0.09720277228265305,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,1,Simple electrolysis,GHG,20.509349342836,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,1,Simple electrolysis,Jobs,7.985975350221243e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,2,Simple electrolysis,Cost,0.09744965012258391,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,2,Simple electrolysis,GHG,20.444698069269144,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,2,Simple electrolysis,Jobs,7.960801295772478e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,3,Simple electrolysis,Cost,0.09749231447652516,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,3,Simple electrolysis,GHG,20.623487026322533,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,3,Simple electrolysis,Jobs,8.03041853130993e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,4,Simple electrolysis,Cost,0.09845651755220372,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,4,Simple electrolysis,GHG,20.66925162780209,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,4,Simple electrolysis,Jobs,8.048238452030921e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,5,Simple electrolysis,Cost,0.10025559360255062,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,5,Simple electrolysis,GHG,21.080666714162092,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,5,Simple electrolysis,Jobs,8.208436159108731e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,6,Simple electrolysis,Cost,0.09790889286698469,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,6,Simple electrolysis,GHG,20.62083004750127,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,6,Simple electrolysis,Jobs,8.029383951079325e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,7,Simple electrolysis,Cost,0.09801949044370575,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,7,Simple electrolysis,GHG,20.641820732461962,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,7,Simple electrolysis,Jobs,8.037557349946263e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,8,Simple electrolysis,Cost,0.09788236600768087,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,8,Simple electrolysis,GHG,20.624139871929486,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,8,Simple electrolysis,Jobs,8.030672737761704e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,9,Simple electrolysis,Cost,0.10014769498614899,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,9,Simple electrolysis,GHG,21.036866978390613,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,9,Simple electrolysis,Jobs,8.191381322099022e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,10,Simple electrolysis,Cost,0.09842221010869898,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,10,Simple electrolysis,GHG,20.582036246800833,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,10,Simple electrolysis,Jobs,8.014278336027558e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,11,Simple electrolysis,Cost,0.09663702823514118,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,11,Simple electrolysis,GHG,20.327093862029166,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,11,Simple electrolysis,Jobs,7.915008312075076e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,12,Simple electrolysis,Cost,0.0985741057304508,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,12,Simple electrolysis,GHG,20.71342519593129,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,12,Simple electrolysis,Jobs,8.065438852702546e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,13,Simple electrolysis,Cost,0.0962340019665272,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,13,Simple electrolysis,GHG,20.24472699677265,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,13,Simple electrolysis,Jobs,7.882936121747726e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,14,Simple electrolysis,Cost,0.09762023416025135,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,14,Simple electrolysis,GHG,20.406981863932852,gCO2e/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,14,Simple electrolysis,Jobs,7.946115277162886e-05,job/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,15,Simple electrolysis,Cost,0.09941026635633692,USD/gH2
High R&D Spending,Electrolysis R&D,High Electrolysis R&D,Fast Progress on Electrolysis,15,Simple electrolysis,GHG,20.882820765702654,gCO2e/gH2
